"","seed","LL","message","b_w","mu_x","sigma_x","b_cost","mu_alpha","sigma_alpha","sigma_x_alpha","scale_RP","scale_SP","b_w_se","mu_x_se","sigma_x_se","b_cost_se","mu_alpha_se","sigma_alpha_se","sigma_x_alpha_se","scale_RP_se","scale_SP_se","maxEigen","uncorrected_wtp","fullsample_wtp"
"82",1627129288.52946,-1374.4868547615,1,4.59159233035412,1.99434284753868,1.10520017954782,-1,-0.334818373369753,4.12136267045251,3.71316017929596,1,2.11226268213325,4.12517780036141,0.446456224562548,0.254148873413844,NA,0.222517421687406,6.08369299714757,2.76642138287894,NA,0.224057443027666,-0.007648,2.08772311738686,1.5476060243722
"83",1627129569.80392,-1405.64914480435,1,40.3217129461559,1.98878644493429,1.40326440903647,-1,1.51155232457154,-11.5168217613494,53.8135479795642,1,1.81413591261576,17.9585997596889,0.175782831287936,0.265383252486322,NA,0.934312851112591,4.56432397277648,22.7050967394761,NA,0.174140937562256,-0.000133,2.50308374637115,1.91757395673592
"84",1627130018.43364,-1436.75432614844,1,1.61111016878418,1.98046566819844,1.12454709747216,-1,0.0675203677017352,-0.326915875597958,1.49618075125408,1,2.35248924695863,0.967645706616327,0.253006528692916,0.176193573874123,NA,0.212802679867954,4.94989742849052,1.17835886668896,NA,0.254940695052811,0.198651,2.19424240155612,1.75701332505914
"85",1627130402.38787,-1390.86740224082,1,2.66253507449588,2.17218255831486,1.05764350099641,-1,0.0642286072239756,1.56957099161808,2.5947422001365,1,1.83097304605494,1.09264970754356,0.231034559986579,0.238671770963369,NA,0.0638535568995732,0.898105331182669,1.57526990363268,NA,0.180773386614364,-0.106271,2.38132144531838,1.73297040246552
"86",1627130630.90795,-1335.70096956916,1,8.95609330744663,1.90625449914859,1.13939490697707,-1,0.0544952951731774,-5.01488302448117,9.66431788054809,1,2.29200379571555,7.28666063350271,0.14344358305617,0.199064583791245,NA,2.11807138386017,6.11645913528092,7.42220332419529,NA,0.226189149541588,0.701528,2.18978188640178,1.67824984799306
"87",1627131028.32987,-1375.04889389954,1,8.87046436566581,1.95624036277342,1.33779778051271,-1,0.120644236456672,6.31152512810668,9.26401477066245,1,2.18369380762587,8.5431188238967,0.237274204922626,0.213962701772793,NA,0.192822079728828,5.47624468018385,9.79636741011973,NA,0.255538399108627,-0.002519,2.16036509227265,1.73836876650092
"88",1627131396.52953,-1352.61057067024,1,1.56745985217942,2.2442318821865,0.958240899072501,-1,0.00549799987376754,-0.0584896119254819,0.992641512971904,1,2.37169609263325,0.072685431309282,0.892302554383447,0.408075277043873,NA,1.98234325960576,4.2350758271949,0.335509196710443,NA,0.59178611116438,7.542299,2.29029242249981,1.77290093984934
"89",1627131674.11719,-1412.9983736183,1,1.46053153741549,2.07422161601771,0.936673530086142,-1,-0.0922159953068833,0.18648203225611,1.05650787024049,1,1.85930734550086,0.343834480844624,0.263356754959483,0.22845011778013,NA,0.0602426854514254,0.119056534597767,0.822869288976106,NA,0.211152393340496,8.282696,2.14856061503569,1.55660232441886
"90",1627132020.58122,-1337.04789489838,1,45.5123488939777,2.30876331623174,0.884803233576394,-1,-1.30448379339122,50.8890743082164,20.5544597605969,1,1.9974292220944,8.51253421398946,0.193799033554991,0.24968209656427,NA,1.1948737470563,10.831570566983,3.87256298894594,NA,0.203011945063851,0.000254,2.24363118429947,1.5943722413627
"91",1627132425.2982,-1410.41992503154,0,82.8553446259921,1.91086765538635,1.03450956761749,-1,-3.07682277056046,-69.4689151864711,79.3174674385221,1,1.80209518413374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13327407671293,1.60631068799164
"92",1627133356.22826,-1367.82382251939,1,1.53868548944074,2.29110591958328,1.08024465082321,-1,-0.0657545787373672,-0.272857256057651,0.920895607485934,1,2.07345277327315,0.30294184035835,0.27272017635587,0.168594666222706,NA,0.0569509574356257,0.333120571975049,0.665093039911694,NA,0.209285362393168,3.045579,2.32336426590905,1.72259877510994
"93",1627133633.31368,-1390.74993635319,1,5.10629232535032,1.728620855481,1.01875498975928,-1,0.263639144358608,-1.57424658103476,6.40026849941474,1,2.14957059171395,18.324691923344,0.224556014695355,0.212908546804511,NA,1.13833143539748,5.7476367076457,24.574032791997,NA,0.279547925124523,-0.001867,2.09827517426594,1.60960796058756
"94",1627133971.51245,-1342.46953380996,1,52.4110075075359,1.95540557517508,0.798311764978131,-1,-3.30111316867748,-19.3928282645473,59.1502092617139,1,1.72236587024631,24.3308816345974,0.167262224070016,0.211780656606432,NA,2.21309341404024,9.26815438768105,26.4905316575054,NA,0.169574364667026,-6.3e-05,2.32799902186534,1.67523264422405
"95",1627134990.38737,-1375.18739935237,0,49.472531873189,1.90894450543851,1.07418241648461,-1,0.946092681532688,21.9228314717364,59.8126631819483,1,1.82233489675684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33717409668767,1.77381929648145
"96",1627136014.22822,-1389.63514424715,1,1.82555729213695,2.18891869217928,1.0308949408821,-1,0.0847423289934058,-1.05564387964942,1.35688550428249,1,2.23762978102936,12.9080989272806,0.393208140839943,0.325048760147438,NA,0.557532604793633,27.5911140333592,8.50813239090575,NA,0.288174283883827,-0.005894,2.22109000034526,1.71683250773723
"97",1627136325.67792,-1401.262576722,1,1.94800909804458,2.45297953943536,1.20205252489492,-1,-0.0852191759790999,1.87240981544387,1.13605525387609,1,2.31684871434112,3.37833762243251,0.294880234647317,0.207218257008974,NA,0.172221091256646,5.79944046405624,2.31115577680286,NA,0.255634344243718,0.016155,2.37616554431587,1.69320512780865
"98",1627136544.34681,-1417.06603089526,1,1.96885310213618,2.47249708860191,1.04416714712345,-1,-0.041485005083619,2.03136761217482,0.328885906483252,1,2.10060122981951,3.67422271388389,0.321021942939268,0.193070015329869,NA,0.156168759604936,6.55046202777229,0.335226096584472,NA,0.194925141790855,3.608402,2.16800346426979,1.67198505729119
"99",1627136822.98562,-1387.39815598203,1,31.6461731629696,1.8811874835989,1.07344623742208,-1,-1.0918430712273,18.4004221860955,39.3197093381837,1,2.12093384392249,4.94078500613899,0.150629766977116,0.185303804199304,NA,1.43276434329384,3.6771382161751,5.85538106546497,NA,0.211334049060449,-0.000446,2.25473470433372,1.74047322935237
"100",1627137453.98148,-1367.66774434576,1,2.8202545812588,1.98659500208634,0.901867994564678,-1,0.0363260854702328,2.41038841663035,2.03731624671346,1,2.21069555246405,3.37426498794727,0.227036294425308,0.236416352675737,NA,0.277384064895273,3.95465175198993,3.1683055523891,NA,0.260132965268379,2.323255,2.06482413924623,1.55000521560493
"101",1627137728.5815,-1433.41508553463,1,9.01169874616181,1.79513842530662,1.29365248693039,-1,-0.197064968045306,5.48263783164409,10.3811431242284,1,1.80146955160651,2.38784175174957,0.172172787240817,0.245777188707281,NA,0.251225084675929,2.14100339511157,2.83951065755892,NA,0.166077637525245,-0.003405,2.12119171960295,1.70190922706193
"102",1627138120.04499,-1363.75539089193,1,2.60927719726239,2.22694888198689,1.15938191123425,-1,0.182200679343328,2.54566277909308,1.74112005874417,1,2.52704303712307,1.03113681681811,0.242403575165556,0.161506368392446,NA,0.0930183642881649,1.28394111223983,1.16939617436116,NA,0.306124536611169,-0.039491,2.23961003419957,1.59525858795703
"103",1627138874.84625,-1361.92467542315,1,6.39971527257759,1.91226316304731,0.720511499532968,-1,-0.206750982775318,-0.228562078263704,8.14180752476761,1,2.09718210972431,5.8699453598508,0.136649324116088,0.196083658800137,NA,0.162905109329823,0.22583808526801,7.79086894669023,NA,0.183540775793992,4.43,2.24148977310271,1.65253132113421
"104",1627139172.15855,-1405.72553470016,1,21.9209112613538,1.97693959677649,0.750834411524806,-1,0.358594243026898,-8.45419439497686,27.4456084532894,1,1.74036856601191,289.999460219768,0.167374962695755,0.311344057858989,NA,4.80850852241927,115.351639459636,363.011740855945,NA,0.163674130567002,1e-05,2.32240031332338,1.77310591726539
"105",1627139613.06637,-1397.46898467102,1,27.1222444689127,2.13462537480472,0.796959485848132,-1,0.889929944426358,21.5847523061231,29.5954221721309,1,1.8296398153357,8.45440715896932,0.162794471497726,0.246501253190835,NA,1.48612950126104,6.93192779339177,8.45041588724089,NA,0.17193992656388,0.000741,2.41539032149956,1.75558319827637
"106",1627140181.77564,-1399.94546719427,1,1.32233097841363,2.32473593467046,0.824528278857423,-1,-0.0170294111297067,0.0233097201527341,0.282376329190746,1,1.82227666605915,0.748175957740168,1.99966048720585,0.575060646269055,NA,4.22821606228399,5.47881168198459,3.7859481052537,NA,0.300412569798637,1205.713093,2.19808659378584,1.77500092360139
"107",1627140472.33522,-1353.45343136339,1,58.772170295211,2.00207507351929,0.698343586002354,-1,-0.335068193373119,31.7740172343947,67.3362702018619,1,1.99233787623716,11.4826621073439,0.282035476913986,0.231855382138717,NA,29.7309467090849,12.1557623149413,13.3458675949777,NA,0.240700631645115,0.014063,2.28279291452056,1.68160022866384
"108",1627141121.61772,-1400.06748999222,1,39.3173276625702,1.95506057691447,1.02047779403611,-1,-2.48328360175878,-6.73881919694071,54.1316831478045,1,1.75135046777847,40.1378927782626,0.160386428096599,0.187260886128531,NA,2.06411512359931,7.9996380204713,55.9074389215868,NA,0.162280408850008,7.5e-05,2.48220001177835,1.66614720635127
"109",1627141467.28969,-1341.49683973366,1,2.9065003580062,2.13288093746201,1.24062689456439,-1,-0.0365858225198373,-0.630924621642834,3.0491222103634,1,1.87287491297172,4.12212746129777,0.265413204018007,0.246500098156495,NA,0.996955643550195,3.07365540952561,5.36058612697259,NA,0.236033359255633,2.803138,2.48115066607197,1.6666044177516
"110",1627141756.57781,-1351.86792906957,1,13.7566512919452,2.01905076059651,1.1702606435255,-1,-0.728709659608384,-12.4113002178289,14.0851293056643,1,2.51742961296122,9.97360355389491,0.171622700667136,0.213956891984767,NA,0.959296925502178,6.65394514738352,10.5731268299753,NA,0.306753719016681,-0.001172,2.21548125226464,1.69252160458455
"111",1627142214.19338,-1362.23465614575,1,3.81535993623973,1.76701057241801,1.00637224272612,-1,0.103123326137754,-0.520408970190672,4.53401171823247,1,2.13841839767305,302.907929079954,8.10016004560423,1.6301472997052,NA,10.8564594993129,91.1484325706394,409.359281151874,NA,4.81284149467882,0.000316,2.11769543865308,1.5468046905852
"112",1627142504.10881,-1412.24910356681,1,28.7957911690124,1.899812658043,0.884205356337715,-1,0.826820335608197,-24.5960302103778,34.5633076648549,1,2.15424277717533,30.5440324440192,0.129604931856464,0.165715823597805,NA,0.663309392793194,25.9485003337592,36.7282060670889,NA,0.198855966367083,0.000139,2.17836328365558,1.63050403908807
"113",1627143848.30491,-1391.01504021992,1,2.21933614423429,1.75198182105446,0.9799818368047,-1,-0.197796778653171,-0.310253269099015,2.59833084172516,1,2.24476645065809,0.818859607242074,0.191293091899472,0.179797978847037,NA,0.0987828041491584,0.536073113142012,1.41516901763883,NA,0.243580642495472,0.572136,2.11552705393467,1.72704272033449
"114",1627144110.38594,-1385.49946024953,1,2.10371532609275,1.91876749674431,1.05054165530288,-1,-0.00908505878070695,0.6080805166161,2.11033938222625,1,2.26467192620355,0.743654213092612,0.217378149236905,0.186693318572172,NA,0.00807341270153122,0.332643847048627,1.23352406177084,NA,0.231236654233859,0.372635,2.13228849979329,1.59789218618901
"115",1627144333.24266,-1396.70058337342,1,36.5012706631685,2.1124108075945,0.911150739465969,-1,-2.73179116388402,-37.4695851800227,33.5070004438249,1,1.83555218145986,8.24467431907384,0.154517766899612,0.190627762639421,NA,1.62022398884894,7.14761125031831,7.91395067977048,NA,0.184991657081446,-0.000231,2.31637107881547,1.85966125570826
"116",1627144854.0903,-1371.75155617392,1,1.75936020722105,2.15290440255146,1.4003339773537,-1,-0.0713299457398435,-0.131310321937952,1.6069886435891,1,2.56976139919442,0.49245517604425,0.261266940636867,0.269855525527953,NA,0.0787266328903137,0.201944182318312,0.95434742517948,NA,0.318686469920339,-0.885884,2.13657297619571,1.71126901187918
"117",1627145188.98651,-1408.17162514202,1,12.0362365658335,2.05533249720798,0.96422514359639,-1,0.474744392347105,9.11461151259374,15.071546632007,1,1.9790737741665,6.10228722224568,0.157491551554512,0.251451110280405,NA,0.907203125219731,4.81956434480665,7.53233086934132,NA,0.187711969688628,-0.001557,2.40507240829742,1.67460347461005
"118",1627145606.55863,-1392.12086407268,1,3.07633611800517,2.02910211255003,1.30376152269307,-1,0.223687758555345,1.7715244252491,2.98904931199424,1,1.96547867821497,4.09370719732724,0.178940485344855,0.203321396894719,NA,0.30582447667928,5.10199443552606,3.70562709069779,NA,0.211947150581155,0.034437,2.3070471431607,1.75095336089487
"119",1627145943.52939,-1378.80826196384,1,3.05759411506686,1.81552621348776,1.54788189507374,-1,-0.0905346268444292,0.322600464632362,3.62877593069934,1,2.25987841222316,1.06909931727436,0.198516730284675,0.209745064710988,NA,0.174580026693051,0.158937148770274,1.59511504048333,NA,0.259156629514422,-0.350476,2.23989278954159,1.78805106661846
"120",1627146159.40087,-1410.19581754291,1,2.62523805208265,2.26707215230334,0.862747318887401,-1,-0.172651855355887,2.80995826772868,1.46768732819644,1,1.84490725092785,0.927532378671211,0.279765760299659,0.169486634936266,NA,0.141495349113619,0.95174753422674,1.70697937251843,NA,0.181607282453206,-0.037499,2.25561887131719,1.55283354987264
"121",1627146422.48023,-1359.74682957997,1,16.7968927106135,1.76067297242888,0.570680496283829,-1,-1.05635851089986,0.654965084696416,22.1055545549824,1,2.35834711720318,3.58316326760952,0.115701237540442,0.162247927002919,NA,0.724086173331759,12.6404563656838,5.04968866128073,NA,0.21319279337518,0.005611,2.06667101099644,1.52947074074856
"122",1627146759.24321,-1422.00889617641,1,4.61792891681825,2.07825404482043,0.920755240884687,-1,0.026209361898038,3.06698155232776,5.42303661041878,1,1.87115682089948,77.2977413109532,0.660472425127206,0.332077594029617,NA,0.973260940112834,60.0393827928239,96.0161210229037,NA,0.259302951778897,-0.000441,2.42407596105348,1.75412607617987
"123",1627147049.01234,-1414.87973633174,1,1.34622941759871,2.17287339924917,0.801245589840728,-1,-0.0198655771294579,0.00354866292121907,0.774713552482061,1,1.94490303632105,0.482283676129529,0.377414336148702,0.206823174632431,NA,0.175055001408704,0.0385820085520614,1.44274304617052,NA,0.203583610412464,11.724485,2.22004984281934,1.80034833083978
"124",1627147399.66772,-1376.06833603195,0,49.034858160323,2.12215213048772,1.2011924797954,-1,-0.250296479794489,18.4619037801565,60.1176987372765,1,1.73122984595464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58993995023867,1.90536384399662
"125",1627148386.24018,-1366.64052126816,1,4.67103952134547,1.68615584903128,0.966521980251009,-1,0.0100058404300774,0.907310301240143,5.92557750143223,1,2.11998851961921,1.99594572505357,0.153688535340302,0.162741450152295,NA,0.0179193735423207,1.50220570665051,2.85165750384919,NA,0.219130112906237,2271.48447,2.03629709949366,1.72617634839874
"126",1627148679.14605,-1403.05175855181,1,1.90893401265803,2.31279111545257,0.827781524589958,-1,-0.0620582405931633,1.58914773152349,1.00562096745065,1,1.79510786065466,2.35498113059856,0.46897007233817,0.227171348841588,NA,0.257725691364222,5.22434281676795,0.824075463125583,NA,0.184002289256075,-0.051563,2.298613918566,1.755850392006
"127",1627148912.8438,-1364.56328491077,1,2.57804018823546,1.98276826433118,1.11888826670306,-1,-0.153450968072768,0.446757648737799,2.47495235849433,1,1.92308293341816,0.745023168872955,0.212537278010948,0.232785221761207,NA,0.117680836466691,1.22112699958958,1.25991020641894,NA,0.228517109014144,0.171262,2.25935822741808,1.63386815618386
"128",1627149179.07831,-1386.35968079012,1,43.0965845270077,2.00636499756129,1.07733672671949,-1,0.733742729641278,-32.0909973372765,48.2771513353823,1,1.93786792616713,96.727920034637,0.159930462225074,0.250688668678109,NA,0.807401920013736,75.1225074161469,106.838334821224,NA,0.211330915605034,0.014978,2.31329166146342,1.56536235283782
"129",1627149676.31665,-1332.11281894744,1,5.59722626703508,1.82884963949075,0.539438830231406,-1,0.103604264564686,5.53991518866862,3.72764423708205,1,2.2888814829443,21.2403827623587,0.309497257911231,1.21727548070442,NA,0.358813627272699,24.8112415579599,12.310289512785,NA,0.566715289091841,-0.002159,1.88799053221483,1.70813798509567
"130",1627149977.38967,-1384.35888523925,1,1.87592633509675,2.09592191525581,0.811298762408999,-1,-0.0275603133347445,0.172262005965967,1.70656341861531,1,1.94004039065098,4.6351881871625,1.48588992706638,0.340727777405473,NA,3.81784819445364,0.60740210748919,8.48051740212485,NA,0.445634814033459,1.453175,2.29285068233577,1.78346985306202
"131",1627150201.33761,-1419.72019762827,1,9.14475162242331,1.74276494482952,0.906982277712956,-1,0.0572914619398576,1.30775571417813,12.680911051999,1,1.91822219749194,3.23702786702229,0.140694129538362,0.207716217593474,NA,0.0965993128269667,1.52214045149692,4.47964484215102,NA,0.172705884214847,-0.003634,2.17301566800509,1.73587910204495
"132",1627150542.29905,-1393.68954479513,1,2.00079322704039,2.07002679650556,0.898276225644116,-1,0.0123403515458712,0.246800556542416,1.96270851358621,1,1.83791903161084,1.13333067426222,0.357826713567101,0.502555545099593,NA,0.482976048770443,0.260606433715355,2.02129128512134,NA,0.197984863168918,13.461196,2.29781012954379,1.72209674096875
"133",1627150757.46922,-1380.12154020116,1,24.51524246768,1.79249656672998,1.00013683871314,-1,0.835069498494642,-3.54722907716439,30.2002301569934,1,1.94778498949079,27.2016183745503,0.130309086979565,0.183985858952468,NA,1.33654938188274,3.13705928031322,34.3783991972709,NA,0.174301854192575,0.000155,2.23461355172709,1.69861002192076
"134",1627151089.27395,-1344.34032221233,1,41.4444442079319,2.19883116206544,1.02841258246409,-1,0.256560586383598,-37.8334689573059,34.0532921212719,1,1.98819486167074,28.4571226911537,0.177748112506233,0.211993069916745,NA,0.738312943824787,25.6691749076657,22.9803188448572,NA,0.203782048664505,0.033004,2.30254513078968,1.62728392560324
"135",1627151793.38497,-1417.27729066953,1,6.55056376858756,1.72286315825087,1.15280107752021,-1,0.064181576436804,-3.80725364878539,7.4787113426436,1,1.82831871617616,8.35907694327697,0.227762334364966,0.196285895415758,NA,0.0689032522917236,3.71322131038816,10.7488828455104,NA,0.182958903587026,55.830306,2.06568152227051,1.5768500186877
"136",1627152168.20869,-1364.4904329995,1,2.179291811172,2.1316621920956,0.763923149329582,-1,-0.133070239101791,1.8248177384371,1.28980028293156,1,2.13455564203708,2.72828120355537,0.428137919186273,0.17693943988106,NA,0.250112998176764,5.41442333659278,1.25163737150668,NA,0.222232378973008,-0.029461,2.16909498126505,1.70143237464412
"137",1627152389.16232,-1401.65094890863,1,29.7693002677832,1.71426802259294,1.22226466283307,-1,-1.82239141853319,-12.6871855955846,38.0384689995078,1,1.99587072781105,21.4494105738744,0.144151858187106,0.211954375950652,NA,1.58868824935379,9.20823589943776,27.5166393649787,NA,0.202803752934981,0.000104,2.27064985441452,1.81668949802261
"138",1627153081.305,-1389.54513073497,1,17.752079563305,1.75602392038933,1.40740078101862,-1,-0.205531799715575,-1.74675801561947,23.2428649788029,1,1.78108559430885,16.8976436949503,0.332630862431615,0.25033196545026,NA,14.6907576347231,12.8790112523993,22.291284716547,NA,0.299924076107859,0.100983,2.16941007512104,1.56404225354979
"139",1627153410.89204,-1421.64701361976,1,3.52359956731821,2.00324422755105,1.34801251757977,-1,0.153368833557496,-0.0292950814908002,4.75255031963568,1,1.86920763479589,2.68947765660977,0.207405773683583,0.0135566572530408,NA,0.10775418509523,0.665107747483418,4.13230157460669,NA,0.188311395115971,1.727886,2.47523866858099,1.83115456125063
"140",1627153709.58628,-1424.89653227311,1,20.0515393951919,1.70080388330662,0.949091351456924,-1,0.785244388294828,2.21073552420441,27.4811002987917,1,1.95840514170788,9.21936539247922,0.126335729742694,0.167164694351242,NA,0.669446672921897,1.15599157581574,13.4508050299403,NA,0.185588939289479,0.152376,2.08820874952663,1.69432196516656
"141",1627154087.53563,-1377.36037755527,1,9.83810019513541,1.55006337327864,0.927028558841313,-1,-0.0396330727860514,-0.194328837255597,12.244469849414,1,2.08253700614621,38.0034173734318,0.0989976679633505,0.196906057801616,NA,0.158177915990357,4.78472832303455,48.0292838465144,NA,0.23485826595945,0.012672,1.95398674124573,1.57046106607264
"142",1627154409.35156,-1397.11295122261,1,2.32097267553201,1.92916240347268,0.91493150290072,-1,-0.0533573788255995,0.806203657917716,2.30828461140886,1,1.99455601347521,1.14516325324134,0.22877392227846,0.20020037253278,NA,0.11456909090745,0.874921783335751,1.80163610814754,NA,0.213928019941375,-0.181141,2.19900554542888,1.76231055644977
"143",1627154673.71697,-1337.55967109367,1,53.2115450283218,1.74354911714378,0.874023864702898,-1,-4.34868612150106,33.905680613939,61.9812552532632,1,2.2103814951136,188.980308191333,0.137102645218391,0.177394004732135,NA,14.9396707324772,120.673584311342,220.07780270212,NA,0.2107494966101,9e-06,2.02156274832743,1.63751670811734
"144",1627155566.24206,-1332.00751215712,1,2.30081096785275,1.99709119079579,0.705834409527685,-1,0.0651001225914847,1.17067852889789,1.74360338990511,1,2.12400904313302,0.550996175354595,0.248369786785358,0.140991416197862,NA,0.0718840413891817,0.891976055182396,1.42763836708263,NA,0.200006062907957,-0.261018,2.14402192097056,1.73204644457968
"145",1627155781.46177,-1341.02936921164,1,43.4056174141339,2.02341100081731,0.769974579750987,-1,1.08167547977632,7.75377039406132,55.7026467780535,1,2.17787386725421,31.5458217320182,0.199305675687151,0.353686073073599,NA,2.23187290448444,5.47831667669198,41.6700755136959,NA,0.209578302229304,4.9e-05,2.39864766137257,1.72604498930501
"146",1627156457.43922,-1389.71192998093,1,27.6971091375371,2.41410944075637,1.10183449486855,-1,0.589522856965376,34.8561968419275,11.3788376421883,1,2.23894783061055,6.09783689445623,0.188569899981976,0.162107058888672,NA,2.14982459690138,8.29994176289671,5.01280469982087,NA,0.220151300857665,-0.000516,2.25119442774177,1.65642044329685
"147",1627156948.22415,-1391.86381794726,1,1.34756581035198,2.22753949847763,0.869751532823161,-1,0.00117433687594692,-0.15493127885404,0.748607458197396,1,2.14989112438097,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.038426,2.18958387548068,1.67111736044312
"148",1627158816.33122,-1417.00292864364,1,41.6820070544288,1.90507724179489,0.926362873900281,-1,1.43804792737771,-9.97315492072231,60.4338100062236,1,1.97442334511982,14.9531808208376,0.150775002297129,0.213573053610065,NA,1.03794841846406,3.45387170008821,21.6291506604636,NA,0.182133650807039,0.000275,2.3580057582854,1.83109425132661
"149",1627159889.14465,-1391.33555271258,1,7.88826337096517,2.13275800935562,0.827523106473089,-1,0.0813791398537443,0.148355562088667,10.7857356197102,1,1.68214183592024,240.932334241958,0.929430230821192,2.26195212293334,NA,81.2571621637387,4.80556113439206,337.781051885805,NA,1.10041189415632,0.051928,2.50101717626565,1.74442460422746
"150",1627160353.39536,-1365.06437281813,1,6.14812954060791,1.79852463500653,0.447010870741565,-1,-0.0452874146183682,-0.419578063450558,7.96712231490982,1,2.17489721341253,4.95478974422508,0.144177524056597,0.255656242131718,NA,0.299717274269829,6.78278981225527,6.44021924784242,NA,0.178759526255248,0.570782,2.02060113711866,1.56299996074046
"151",1627160653.39158,-1375.51403827688,1,4.98033736411075,1.8261038775881,0.878630825791979,-1,0.000947421594462351,3.122519175027,5.54897294270464,1,2.23944832452287,5.60320880429556,0.145624613778902,0.201169738746637,NA,0.0353631551747358,3.30305496978189,6.97561382786227,NA,0.0464255777510754,95.338573,2.09542503533717,1.6199962008793
"152",1627160942.84494,-1391.12220797554,1,2.17570105011836,1.92423469900025,0.844979790284084,-1,-0.0270235947450011,-0.196901553575317,2.25424780705764,1,1.90243767554375,1.77838147184256,0.330228768605922,0.197205799136666,NA,0.0365038535818855,0.310037064841009,2.92129250056716,NA,0.176438011922594,6.198831,2.13757374312744,1.63816313360664
"153",1627161229.06713,-1381.50983126638,1,1.81239874970415,2.31690113802671,1.03619860000007,-1,0.0301428112959666,0.659789047416442,1.62156390956819,1,2.13997681782333,0.61264714733454,0.217318042669591,0.204218440675746,NA,0.0548117632246686,1.96426988564964,0.716060146607532,NA,0.235208455125428,0.104595,2.46347520428618,1.70611115659796
"154",1627161446.0755,-1392.17523698836,1,20.1974733157963,1.85979687498352,0.860725929201298,-1,0.0631247039628281,8.81015248245806,24.643874290797,1,1.87359108252992,64.5239830841463,0.142268763315897,0.244053192742439,NA,0.436383265523903,30.4603556900361,77.7650726516519,NA,0.187634007228826,-9.4e-05,2.20439813051283,1.76476940147763
"155",1627161860.24398,-1380.54330698775,1,3.32855216259891,1.81867418652009,0.723429906765912,-1,0.00771051655841259,-1.43382988196245,3.57313168993481,1,2.05645343968462,2.49327231541096,0.158086386697702,0.194768694207225,NA,0.0136828052970273,2.60165365946216,2.94453069276974,NA,0.185048858669304,0.013169,2.09142482037905,1.72153261504042
"156",1627162166.04346,-1434.76041720246,1,51.1777160071814,1.83365638474302,1.12220018800007,-1,1.01326694771228,3.32826014203163,73.4562865567374,1,1.81978405782371,92.2338469495401,0.153764893007722,0.207423211108025,NA,1.70857819504381,6.33874181484813,131.489576539442,NA,0.160727766796085,3.5e-05,2.3725938270213,1.70670275494871
"157",1627162498.72395,-1413.19677112133,1,1.86245291467718,1.94938117834443,1.27628442703994,-1,0.0271230350490372,-0.275848432555325,1.95562318284531,1,2.14921724339537,1.64719208781167,0.95244108606361,0.299669304030594,NA,1.98531358797178,0.752967663067543,2.91589428783353,NA,0.271040503180404,4.158678,2.1083259629974,1.65418897759795
"158",1627162819.52131,-1370.6799062883,1,1.96456945133915,2.08910453922005,0.761541003987342,-1,-0.130312561939645,-0.566741673776101,1.60582306924601,1,1.67943922468515,0.916697683512973,0.243726700409725,0.234216875522057,NA,0.085334384740405,0.605989230367075,1.61469147718986,NA,0.17857041991758,-0.253355,2.24365156583794,1.69208397842691
"159",1627163122.43786,-1404.16613923715,1,3.70176964622707,1.67036480898201,0.989044612684511,-1,0.187449562930734,0.645813538619783,4.49275309008474,1,2.07813755725805,2.08626094501698,0.153375160589918,0.183180329460782,NA,0.158466041256669,1.22443276349039,3.13402051192613,NA,0.197728810869301,0.56891,1.9947003464746,1.56057734999234
"160",1627163415.66833,-1412.02883823179,1,1.45372687019868,2.31637177105929,0.911345478680594,-1,-0.0183269366770759,0.113703104889562,0.938095072830397,1,1.74452624069082,0.152485076620149,0.240601724614152,0.215287950619833,NA,0.0255143470090409,0.755875395029319,0.413133782796002,NA,0.171391232408363,0.734015,2.39966220936625,1.72456384279038
"161",1627163713.60677,-1399.5905612825,1,56.5219185233668,1.7201332728561,0.876151508146368,-1,0.816027833484544,31.5978544980984,67.2450514834983,1,2.04095345989127,43.1141432629493,0.134168929526544,0.186648018636315,NA,0.961220700198781,24.213840235353,51.4600821424738,NA,0.213183503491482,0.071772,2.02903681497711,1.69526816290116
"162",1627164644.46369,-1398.28977306125,1,1.77089047846877,2.0351779482457,1.04514192350999,-1,0.00769275184292539,0.163137185708624,1.49733970778322,1,1.795197970845,0.569382516525944,0.284552694787275,0.237066379324232,NA,0.00226932278525264,0.089495199275014,1.08440772754466,NA,0.170462010950172,3851.10042,2.15679517168884,1.6313991462595
"163",1627164923.29979,-1403.05939150886,1,15.7175585291432,1.81230557244077,1.39340639347543,-1,-1.19922735875954,6.09235538858673,19.9111744588309,1,1.84584272992813,589.444617057728,1.58707974982348,0.448043606988761,NA,42.3066166434297,183.452700044839,770.999499071772,NA,0.32668958682596,-1.3e-05,2.34591263362267,1.72226137310811
"164",1627165244.05933,-1389.10055375324,1,3.01355987562379,1.99536835091133,0.959922202481973,-1,-0.00017327133550123,-1.74546286163274,3.60868289161345,1,2.24168473497277,14.5787042285568,1.2976158729791,0.567019351321292,NA,0.000949598881871358,29.1164011560754,11.4968569239979,NA,0.308648463689755,0.00817,2.33586293619314,1.74290858113328
